,zone_class,time_level,next_stop_distance,total_waiting_time,wifi_count,honks,Population_class,rsi,week_class,bus_stop,latitude,longitude
708,1.0,1.0,139.261748429,3.0,0.0,3.0,2.0,8.903544083333337,1.0,0.0,23.53557086,87.29846242
255,1.0,4.0,477.463800303,19.0,0.0,17.0,1.0,9.742905864864866,1.0,0.0,23.53583271,87.29595583
882,2.0,4.0,908.356290559,3.0,0.0,4.0,1.0,8.467559800000002,0.0,0.0,23.55609647,87.28627972
389,2.0,3.0,32.8616182627,2.0,0.0,3.0,1.0,9.097875,1.0,1.0,23.56421856,87.28328544
908,1.0,4.0,288.36463221900004,1.0,0.0,0.0,1.0,5.360122799999999,0.0,0.0,23.52857471,87.3085088
924,1.0,2.0,30.3456941191,2.0,52.0,0.0,1.0,8.50011825,0.0,0.0,23.53915385,87.2939201
1659,1.0,4.0,186.068977736,10.0,7.0,6.0,1.0,7.682368555555555,0.0,1.0,23.55245467,87.28699579
1043,1.0,2.0,322.063186555,8.0,12.0,0.0,1.0,9.431732222222221,0.0,1.0,23.55132895,87.28605743
460,2.0,4.0,210.03082237200002,7.0,0.0,0.0,1.0,9.06257513076923,0.0,0.0,23.56372949,87.28381657
1338,1.0,1.0,246.26670992200002,3.0,13.0,6.0,2.0,8.7854335,1.0,1.0,23.53761936,87.29684159
958,0.0,3.0,840.557244915,1.0,0.0,0.0,1.0,5.3062592,0.0,0.0,23.51079779,87.31066665
501,1.0,4.0,211.35775304400002,11.0,23.0,0.0,1.0,9.333666266666668,0.0,0.0,23.53591382,87.29596671
739,0.0,3.0,131.40320496299998,1.0,0.0,0.0,1.0,8.765877,0.0,0.0,23.50153538,87.30650889
1550,1.0,2.0,1630.11602922,270.0,13.0,0.0,1.0,8.356915476582277,1.0,1.0,23.53569127,87.2975802
868,0.0,4.0,36.0555281298,10.0,4.0,26.0,1.0,8.912435253571427,0.0,0.0,23.49996206,87.30610152
731,1.0,3.0,91.4941858878,7.0,3.0,0.0,0.0,8.93421944375,0.0,0.0,23.53525551,87.29863399
539,2.0,2.0,374.35401145199995,1.0,1.0,0.0,1.0,5.801857,0.0,0.0,23.55550105,87.28551683
697,1.0,1.0,174.43719732,3.0,0.0,0.0,2.0,7.866455,1.0,0.0,23.54662631,87.28236134
1170,1.0,2.0,214.084547193,40.0,16.0,0.0,1.0,9.107967675324677,1.0,0.0,23.53592026,87.29589079
1156,0.0,2.0,31.1947756152,43.0,8.0,0.0,2.0,9.044313054320986,1.0,0.0,23.49331611,87.31655266
1031,1.0,2.0,15.342999009000001,1.0,0.0,0.0,1.0,7.73278035,0.0,0.0,23.53917198,87.29366662
372,1.0,4.0,172.59227382400002,2.0,5.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53516053,87.29748472
667,1.0,4.0,359.463034433,17.0,18.0,0.0,1.0,9.1554897,0.0,1.0,23.54523048,87.28133031
1284,1.0,2.0,439.13597777,4.0,65.0,0.0,1.0,8.102983474999998,0.0,1.0,23.53941586,87.29303799
357,2.0,4.0,548.066049138,6.0,6.0,11.0,1.0,9.1725486,0.0,0.0,23.55909366,87.28461631
967,1.0,4.0,1357.55019681,4.0,1.0,0.0,1.0,7.4887051666666675,0.0,1.0,23.52828558,87.31103991
783,1.0,2.0,172.210336056,1.0,0.0,0.0,1.0,8.8209455,1.0,0.0,23.53609677,87.29592681
735,1.0,3.0,1803.71560564,1.0,0.0,0.0,0.0,10.0491715,0.0,0.0,23.53561752,87.2958761
1035,1.0,2.0,265.20053592200003,9.0,15.0,0.0,1.0,9.415752412500002,0.0,1.0,23.54303321,87.29058428
970,1.0,4.0,244.04740886099998,3.0,0.0,0.0,1.0,7.77803038,0.0,0.0,23.53509712,87.29756121
1283,1.0,2.0,422.765325383,3.0,0.0,0.0,1.0,7.6161804,0.0,1.0,23.53773761,87.29675920000004
1456,1.0,4.0,407.094180001,31.0,36.0,0.0,1.0,8.9437940852459,0.0,1.0,23.53762575,87.29675262
1252,1.0,1.0,140.274149395,1.0,0.0,1.0,2.0,8.8209455,0.0,0.0,23.53598161,87.29593147
1427,1.0,4.0,28.8120294416,1.0,0.0,0.0,1.0,7.5520169999999975,1.0,0.0,23.53908981,87.29327931
1447,0.0,4.0,217.03621133400003,1.0,0.0,0.0,1.0,9.1405715,0.0,0.0,23.49912688,87.3088276
885,2.0,4.0,46.870897695299995,35.0,0.0,0.0,1.0,8.97508389206349,0.0,0.0,23.56413028,87.28338259999998
79,0.0,4.0,845.891950176,1.0,0.0,0.0,1.0,8.873611499999997,0.0,0.0,23.50006375,87.30633040000002
814,2.0,4.0,565.819987315,43.0,4.0,64.0,1.0,9.577636190434779,0.0,1.0,23.56421984,87.28316519
1561,0.0,4.0,380.834266318,16.0,0.0,0.0,1.0,9.350461375,0.0,1.0,23.50023477,87.30589039
671,1.0,4.0,776.352948133,8.0,8.0,0.0,1.0,9.33904722,0.0,0.0,23.54640769,87.29283945
1290,1.0,2.0,411.60041334,6.0,9.0,0.0,1.0,7.797288711111111,0.0,1.0,23.55013635,87.28508444
57,1.0,4.0,155.405330541,4.0,7.0,0.0,1.0,6.887387115,0.0,1.0,23.55121094,87.28605669
133,2.0,4.0,263.84996479299997,1.0,0.0,0.0,1.0,8.698844999999999,0.0,0.0,23.55562641,87.28551277
933,1.0,2.0,38.9420448091,4.0,6.0,0.0,1.0,8.307787733333333,0.0,0.0,23.53539281,87.29865675
1419,1.0,4.0,155.091928102,1.0,1.0,0.0,1.0,9.16809845,1.0,0.0,23.52703003,87.3108072
823,1.0,4.0,530.764570228,1.0,0.0,1.0,1.0,9.99410225,0.0,0.0,23.5391821,87.29406208
504,1.0,4.0,483.443758433,3.0,46.0,0.0,1.0,8.01888428,0.0,0.0,23.539094,87.29329302
1492,0.0,4.0,1256.19775825,6.0,6.0,0.0,1.0,8.839301277777778,1.0,0.0,23.49328201,87.31628912
347,1.0,4.0,481.55032323300003,7.0,60.0,17.0,1.0,8.179719823529412,0.0,0.0,23.53910387,87.29349703
386,2.0,4.0,47.6846705314,2.0,7.0,0.0,1.0,8.123897999999999,0.0,0.0,23.56424913,87.28195754
1024,1.0,2.0,353.28384663800006,2.0,1.0,0.0,1.0,7.67053215,0.0,0.0,23.52648293,87.31111395
894,1.0,4.0,519.559487259,1.0,0.0,0.0,1.0,8.834114,0.0,1.0,23.54302581,87.29055786
828,1.0,4.0,49.3912121209,3.0,0.0,3.0,1.0,8.685674,0.0,0.0,23.53548059,87.29656616
1603,1.0,4.0,155.08244887,24.0,7.0,26.0,1.0,8.752416162162161,1.0,1.0,23.55012215,87.2850277
475,1.0,4.0,108.160490674,1.0,0.0,0.0,1.0,8.613838000000001,0.0,0.0,23.53524257,87.29880775
1234,2.0,2.0,28.617520902,1.0,7.0,0.0,1.0,9.4781495,0.0,0.0,23.5642607,87.28284584
1174,1.0,2.0,588.602852703,7.0,10.0,0.0,1.0,8.494811391304347,1.0,0.0,23.54205898,87.28970761
652,1.0,4.0,2262.48456637,11.0,0.0,22.0,1.0,8.592830644444449,0.0,0.0,23.52748697,87.31107644
172,1.0,1.0,1366.03205276,2.0,0.0,0.0,2.0,8.16062006,1.0,1.0,23.52826113,87.3111115
38,0.0,4.0,949.3365128710001,11.0,4.0,20.0,1.0,8.180167090909089,0.0,1.0,23.50034852,87.30589586
713,0.0,1.0,410.318026455,1.0,0.0,2.0,2.0,8.0835267,1.0,1.0,23.50032859,87.30606014
90,1.0,4.0,743.057639231,2.0,0.0,0.0,1.0,8.123897999999999,0.0,1.0,23.528216600000004,87.3111493
1625,1.0,3.0,271.615984055,1.0,0.0,0.0,0.0,8.928680499999997,0.0,0.0,23.53595191,87.29580325
875,1.0,4.0,1102.51839743,5.0,8.0,4.0,1.0,8.541911763636364,0.0,0.0,23.53513573,87.29754036
1133,1.0,4.0,15.310454753499998,1.0,0.0,2.0,1.0,9.1333847,0.0,0.0,23.53603895,87.29996919
1144,1.0,4.0,52.1172898584,1.0,21.0,2.0,1.0,10.37597635,0.0,0.0,23.54423309,87.288507
1643,1.0,4.0,303.00503281,20.0,31.0,22.0,1.0,8.378415019999998,0.0,1.0,23.53761897,87.29672151
499,1.0,4.0,128.299349053,72.0,12.0,0.0,1.0,9.363056417741934,0.0,0.0,23.53512001,87.29778639
338,1.0,4.0,116.34420987600001,2.0,2.0,2.0,1.0,7.36000384,0.0,0.0,23.52642466,87.31104442
28,0.0,4.0,51.0157906483,50.0,10.0,42.0,1.0,9.140269966071427,0.0,1.0,23.49460152,87.31682075
1112,1.0,3.0,112.85354773799999,2.0,0.0,1.0,0.0,8.500918166666667,0.0,0.0,23.53681973,87.29631693
1526,0.0,4.0,2331.59231412,4.0,0.0,0.0,1.0,9.189307,0.0,0.0,23.50736843,87.31000702
945,1.0,3.0,424.940887256,2.0,10.0,0.0,0.0,7.085149133333334,0.0,0.0,23.54468762,87.28244782
169,0.0,1.0,369.54494885199995,2.0,0.0,0.0,2.0,10.095454,1.0,1.0,23.50028445,87.30588334
912,0.0,4.0,1335.49353407,1.0,0.0,0.0,1.0,7.1402129999999975,0.0,0.0,23.49495876,87.31680733
491,0.0,4.0,363.888614295,2.0,3.0,0.0,1.0,9.102661,0.0,1.0,23.50032919,87.30589364
953,1.0,3.0,176.58563739599998,186.0,31.0,0.0,0.0,8.12714959777777,0.0,1.0,23.53575387,87.2975219
1097,1.0,2.0,879.227304195,6.0,0.0,0.0,1.0,9.022320177777779,1.0,1.0,23.55127892,87.28596928
1032,1.0,2.0,35.6882286257,1.0,0.0,0.0,1.0,-2.0259857,0.0,0.0,23.53916529,87.29351629
587,1.0,3.0,1803.71560564,1.0,0.0,2.0,0.0,10.0491715,0.0,0.0,23.53561752,87.2958761
750,1.0,2.0,1412.52019418,1.0,0.0,0.0,1.0,4.5006027,0.0,0.0,23.52749282,87.31088882
657,2.0,4.0,349.23546155699995,2.0,0.0,0.0,1.0,8.959808333333333,0.0,1.0,23.56207982,87.28320681
234,1.0,4.0,41.6443495102,26.0,14.0,0.0,1.0,8.516751216216216,0.0,1.0,23.54171802,87.28973092
732,1.0,3.0,203.799309701,1.0,0.0,0.0,0.0,8.7251737,0.0,0.0,23.53497624,87.29778978
1233,2.0,2.0,28.617520902,2.0,0.0,0.0,1.0,8.644973675,0.0,0.0,23.56433555,87.2825772
1370,1.0,4.0,156.966026542,1.0,7.0,0.0,1.0,8.26070425,0.0,1.0,23.55004331,87.28503175
934,1.0,2.0,1553.65645785,3.0,5.0,0.0,1.0,8.40603029,0.0,0.0,23.53517206,87.2983602
1065,1.0,4.0,283.495737054,4.0,0.0,0.0,1.0,8.82892105,0.0,0.0,23.54208202,87.28982705
108,2.0,4.0,298.957791644,1.0,0.0,0.0,1.0,8.123897999999999,0.0,1.0,23.56186045,87.28330378
1299,0.0,4.0,20.99575726,4.0,0.0,6.0,1.0,8.636591583333333,1.0,0.0,23.4933181,87.31651929
568,2.0,3.0,1026.22782834,9.0,6.0,8.0,1.0,9.427019285714287,0.0,0.0,23.55929012,87.28476419
890,1.0,4.0,645.448277569,0.0,0.0,0.0,1.0,9.939041,0.0,1.0,23.54999066,87.28509191
947,1.0,3.0,28.399630566,1.0,0.0,0.0,0.0,8.43667625,0.0,0.0,23.54387437,87.28790796
1048,0.0,4.0,24.462300317399997,22.0,10.0,0.0,1.0,8.754384706666666,0.0,0.0,23.49334027,87.31652905
1134,1.0,4.0,199.896370115,1.0,0.0,2.0,1.0,9.9845275,0.0,0.0,23.53605318,87.29981981
1151,1.0,4.0,776.361162867,3.0,10.0,11.0,1.0,8.80919288181818,0.0,1.0,23.5524763,87.28701877
1214,1.0,2.0,160.670831595,1.0,0.0,0.0,1.0,8.53004475,0.0,0.0,23.53692524,87.30164532
884,2.0,4.0,28.915299091399998,96.0,0.0,0.0,1.0,8.303033505285713,0.0,1.0,23.56421409,87.28311404
1466,0.0,4.0,109.46164574299999,198.0,20.0,0.0,1.0,9.33175062307693,0.0,0.0,23.49420881,87.31716356
850,1.0,4.0,49.857367415,1.0,0.0,2.0,1.0,10.092262000000002,0.0,0.0,23.5354784,87.29706941
734,1.0,3.0,34.770524533,1.0,0.0,0.0,0.0,10.25148,0.0,0.0,23.53592952,87.29585331
717,1.0,3.0,253.79596178900002,8.0,8.0,0.0,0.0,9.5852915,0.0,1.0,23.55006728,87.28513461
454,0.0,2.0,412.360116549,1.0,7.0,0.0,2.0,8.127823,0.0,1.0,23.50364986,87.30773997
264,1.0,4.0,39.893756752399995,2.0,0.0,4.0,1.0,8.202282620000002,1.0,1.0,23.5437243,87.28441858
75,1.0,4.0,1858.16877507,2.0,0.0,0.0,1.0,5.358528166666666,0.0,0.0,23.52750339,87.31109812
444,1.0,2.0,42.7741642372,48.0,26.0,0.0,1.0,9.208214406153846,0.0,1.0,23.53571821,87.29751895
395,2.0,4.0,265.135004029,11.0,0.0,5.0,1.0,5.319109431578946,1.0,0.0,23.55554483,87.28553003
176,1.0,1.0,296.979535493,15.0,9.0,0.0,2.0,8.703113142857141,1.0,0.0,23.53509088,87.29754786
1042,1.0,2.0,420.622741405,3.0,10.0,0.0,1.0,9.34288,0.0,1.0,23.54826514,87.28363724
1462,1.0,4.0,651.026803289,1.0,0.0,0.0,1.0,9.594269,0.0,1.0,23.54446532,87.28309111
1177,1.0,2.0,170.289939077,4.0,9.0,0.0,1.0,7.8389761999999985,1.0,1.0,23.54703109,87.28260706
1159,0.0,2.0,55.3994150592,13.0,2.0,0.0,2.0,9.66968821875,1.0,0.0,23.500023100000003,87.30634621
595,2.0,4.0,155.338622477,12.0,8.0,0.0,1.0,9.463272785714283,0.0,0.0,23.55927897,87.28475716
61,1.0,4.0,407.45017775199995,1.0,0.0,0.0,1.0,7.841713,0.0,0.0,23.54291978,87.28613505
872,1.0,4.0,735.0073589130002,1.0,6.0,1.0,1.0,8.5827255,0.0,1.0,23.52831229,87.31111561
1251,1.0,1.0,196.425923689,4.0,0.0,6.0,2.0,6.895662614285714,0.0,1.0,23.53753995,87.29683889
1575,1.0,4.0,393.043687248,3.0,18.0,0.0,1.0,9.124319871428572,0.0,1.0,23.54546889,87.28137179
278,0.0,1.0,846.446331611,4.0,0.0,0.0,2.0,8.422067199999999,0.0,0.0,23.49643843,87.31363167
36,0.0,4.0,47.6183385436,25.0,2.0,3.0,1.0,8.84471811860465,0.0,0.0,23.49981507,87.30683591
662,1.0,4.0,332.09924181599996,2.0,0.0,0.0,1.0,9.8727975,0.0,1.0,23.55244005,87.28705459
1660,2.0,4.0,200.730005878,5.0,5.0,4.0,1.0,6.5117359625,0.0,1.0,23.55399268,87.28627659
1225,1.0,2.0,646.839485592,1.0,0.0,0.0,1.0,9.4781495,0.0,0.0,23.54433403,87.2882662
977,1.0,4.0,130.654782442,5.0,7.0,0.0,1.0,6.445711553846152,0.0,0.0,23.54203809,87.2897489
1323,1.0,4.0,167.378660915,11.0,11.0,19.0,1.0,7.51610307857143,1.0,1.0,23.55122049,87.28600195
738,0.0,3.0,268.753859047,2.0,0.0,0.0,1.0,9.163791200000002,0.0,1.0,23.50366548,87.3077543
191,2.0,1.0,32.6756084704,1.0,0.0,0.0,1.0,8.722778,1.0,0.0,23.56384478,87.28374303
919,1.0,2.0,279.52417521,1.0,0.0,0.0,1.0,5.90001685,0.0,1.0,23.54374705,87.28445261
456,0.0,2.0,17.545389301900002,124.0,2.0,0.0,2.0,4.924770664550561,0.0,1.0,23.50019234,87.30612328
675,1.0,4.0,27.6819414413,1.0,23.0,0.0,1.0,10.335274,0.0,1.0,23.53774948,87.29683675
760,1.0,2.0,292.500330599,25.0,6.0,0.0,1.0,0.4032456072631577,0.0,0.0,23.54210036,87.28980986
1516,1.0,4.0,284.535613511,1.0,0.0,0.0,1.0,5.88565065,1.0,0.0,23.55330798,87.28671202
728,1.0,3.0,53.3006575013,2.0,20.0,0.0,0.0,8.370834333333333,0.0,0.0,23.53540199,87.29705661
412,1.0,4.0,113.927687315,2.0,0.0,0.0,1.0,-0.21716308866666664,1.0,0.0,23.53502346,87.29757175
1098,2.0,2.0,879.227304195,2.0,0.0,0.0,1.0,8.611053333333333,1.0,0.0,23.55909702,87.28467886
825,1.0,4.0,73.3970070317,1.0,0.0,1.0,1.0,7.951842999999997,0.0,0.0,23.53559195,87.29851617
616,1.0,4.0,99.9720593974,169.0,19.0,0.0,1.0,9.734680118932044,0.0,1.0,23.53573565,87.29754942
114,0.0,4.0,55.3037924539,2.0,0.0,2.0,1.0,9.361236333333332,0.0,0.0,23.50000534,87.30637158
417,1.0,4.0,62.209447820600005,1.0,0.0,1.0,1.0,6.8505175000000005,1.0,0.0,23.52829083,87.30919511
1600,1.0,4.0,283.939524409,1.0,0.0,1.0,1.0,8.7347485,1.0,0.0,23.54410263,87.28370982
969,1.0,4.0,20.9702980078,15.0,12.0,0.0,1.0,7.4746737478260865,0.0,0.0,23.53507844,87.29776590000002
604,1.0,4.0,359.463034433,17.0,18.0,0.0,1.0,9.1554897,0.0,1.0,23.54523048,87.28133031
1607,2.0,4.0,397.67309699099997,3.0,2.0,5.0,1.0,8.011703522222222,1.0,0.0,23.55557822,87.28549790000002
89,1.0,4.0,238.33561711099998,1.0,0.0,0.0,1.0,8.123897999999999,0.0,0.0,23.52607362,87.31110282
848,1.0,4.0,65.1305292296,1.0,0.0,1.0,1.0,9.0687485,0.0,0.0,23.53801615,87.29637654
1314,1.0,4.0,41.5573371519,1.0,31.0,2.0,1.0,7.4083632,1.0,0.0,23.53911068,87.29368633
1606,2.0,4.0,198.64998993,2.0,2.0,5.0,1.0,10.21149612,1.0,1.0,23.55395687,87.2863163
753,1.0,2.0,24.0010635006,54.0,17.0,0.0,1.0,3.549657444155844,0.0,0.0,23.53515988,87.29769722
498,1.0,4.0,39.6805286832,1.0,0.0,0.0,1.0,8.881996000000003,0.0,0.0,23.53507756,87.29817286
11,1.0,1.0,300.157197751,24.0,7.0,0.0,2.0,7.061105907916668,1.0,0.0,23.53511801,87.29749891
396,1.0,4.0,397.40724641400004,1.0,0.0,2.0,1.0,8.564765999999999,1.0,0.0,23.55338285,87.28662706
284,1.0,1.0,724.6653512930002,2.0,2.0,0.0,2.0,9.479947375,0.0,1.0,23.52830832,87.31111335
1066,1.0,4.0,59.1510742014,1.0,0.0,0.0,1.0,8.7898175,0.0,0.0,23.54393275,87.28791428
690,2.0,1.0,560.49337385,9.0,0.0,18.0,1.0,8.425501495833332,1.0,1.0,23.56422791,87.28307246
1373,0.0,1.0,36.4328552523,95.0,12.0,0.0,2.0,8.689806947154473,0.0,0.0,23.49420656,87.31715658
1572,1.0,4.0,443.245367993,1.0,0.0,0.0,1.0,9.2303545,0.0,0.0,23.544285100000003,87.28846646
689,0.0,4.0,123.949722344,1.0,0.0,0.0,1.0,9.67088325,0.0,0.0,23.49653224,87.31361742
851,1.0,4.0,23.760266127399998,7.0,11.0,20.0,1.0,9.396151833333336,0.0,0.0,23.53576897,87.29744188
159,0.0,4.0,839.524916208,2.0,0.0,0.0,1.0,7.488973,0.0,0.0,23.51079682,87.31068263
895,1.0,4.0,392.902960301,6.0,0.0,0.0,1.0,9.095611638888887,0.0,0.0,23.53909981,87.29332141
1403,2.0,1.0,375.37830166,9.0,4.0,0.0,1.0,8.327450544,0.0,0.0,23.55605614,87.28633486
257,1.0,4.0,37.386982828899995,6.0,0.0,2.0,1.0,8.289431713333334,1.0,1.0,23.5416769,87.28975266
335,0.0,4.0,365.89996201599996,8.0,1.0,12.0,1.0,10.0964565625,0.0,1.0,23.50031597,87.30591237
1576,1.0,4.0,406.557989564,33.0,14.0,0.0,1.0,9.853765633333332,0.0,1.0,23.54832499,87.28364349
1039,1.0,2.0,185.18418280000003,1.0,0.0,0.0,1.0,8.636589149999999,0.0,1.0,23.54452393,87.28287062
515,2.0,4.0,280.536465274,2.0,0.0,0.0,1.0,1.8019409333333327,0.0,0.0,23.55909669,87.28459939
1015,0.0,4.0,46.602840326899994,11.0,6.0,12.0,1.0,8.612079428571429,1.0,0.0,23.49648395,87.31364949
768,1.0,2.0,164.566501132,1.0,0.0,0.0,1.0,9.1274035,0.0,1.0,23.55124337,87.28595972
1470,0.0,4.0,36.0555281298,10.0,4.0,0.0,1.0,8.912435253571427,0.0,0.0,23.49996206,87.30610152
761,1.0,2.0,133.880446986,1.0,0.0,0.0,1.0,2.3482208,0.0,0.0,23.54435223,87.28832673
1231,2.0,2.0,26.5923323029,6.0,8.0,0.0,1.0,9.048557224137932,0.0,0.0,23.56432335,87.28198798
1666,2.0,1.0,199.517611808,2.0,0.0,3.0,1.0,8.4650065,0.0,0.0,23.56090484,87.28385367
521,1.0,3.0,254.195278348,18.0,6.0,0.0,0.0,8.919314282608697,1.0,1.0,23.55006809,87.28514173
22,1.0,1.0,103.826684181,1.0,0.0,0.0,2.0,8.375618,1.0,1.0,23.5512452,87.28592509
356,2.0,4.0,395.37073487099997,5.0,6.0,6.0,1.0,9.154608909090909,0.0,0.0,23.55561953,87.28544217
1418,0.0,4.0,1845.27884603,2.0,1.0,0.0,1.0,8.31696315,1.0,0.0,23.51043676,87.31054653
340,1.0,4.0,741.515108547,3.0,0.0,5.0,1.0,8.83770146,0.0,1.0,23.52822558,87.3110912
431,1.0,2.0,146.638478984,1.0,0.0,0.0,1.0,8.580329500000001,0.0,0.0,23.5522577,87.28686428
473,1.0,4.0,87.11419623030001,257.0,0.0,0.0,1.0,9.335162161100627,0.0,1.0,23.53570382,87.29794969
217,0.0,4.0,147.48914791,12.0,10.0,0.0,1.0,8.88700816875,0.0,1.0,23.49463627,87.31683693
911,0.0,4.0,1335.49353407,1.0,0.0,0.0,1.0,11.502449,0.0,1.0,23.50364522,87.30776298
1344,1.0,1.0,263.232826149,23.0,2.0,25.0,2.0,8.787957685185184,1.0,1.0,23.52821044,87.31121634
1011,0.0,4.0,852.758691779,1.0,0.0,2.0,1.0,2.2189331,1.0,0.0,23.51084946,87.31074747
1636,0.0,4.0,369.375326173,10.0,2.0,12.0,1.0,8.645767272222223,0.0,1.0,23.50029951,87.30586182
93,1.0,4.0,246.594256366,1.0,0.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53610604,87.29980858
1008,1.0,4.0,1800.66066305,1.0,0.0,1.0,1.0,8.84727475,1.0,0.0,23.53595136,87.2958199
1070,1.0,4.0,156.713354703,2.0,9.0,0.0,1.0,9.299100571428571,0.0,1.0,23.55010703,87.28502472
1092,1.0,2.0,315.14919053,1.0,0.0,0.0,1.0,7.2347870000000025,1.0,0.0,23.54401433,87.28404394
696,1.0,1.0,219.677068187,7.0,4.0,8.0,2.0,7.812385574999999,1.0,1.0,23.54818389,87.28368703
1504,1.0,4.0,349.232416184,17.0,29.0,0.0,1.0,8.814197454545457,1.0,1.0,23.53768332,87.29673788
996,1.0,4.0,335.30614128400003,1.0,4.0,0.0,1.0,10.089874,1.0,1.0,23.55247682,87.28707502
153,1.0,4.0,46.3990491471,228.0,19.0,0.0,1.0,9.096902477741931,0.0,1.0,23.53576879,87.29767495
1099,2.0,3.0,45.192083307299995,61.0,3.0,93.0,1.0,9.040934199038462,0.0,1.0,23.56421363,87.28310016
1449,0.0,4.0,67.0263165389,9.0,3.0,0.0,1.0,7.794886835294116,0.0,0.0,23.49995645,87.30639512
1679,1.0,1.0,975.6676130669999,115.0,3.0,9.0,2.0,9.714151320634919,0.0,1.0,23.52820053,87.31121879999998
789,1.0,2.0,604.346807606,1.0,0.0,0.0,1.0,8.35694574,1.0,0.0,23.53015323,87.30587289
580,1.0,3.0,53.3006575013,2.0,20.0,2.0,0.0,8.370834333333333,0.0,0.0,23.53540199,87.29705661
703,1.0,1.0,280.794528261,32.0,31.0,22.0,2.0,7.634856369090911,1.0,0.0,23.53905672,87.29460899
1212,0.0,2.0,1953.45899795,1.0,0.0,0.0,2.0,6.6386261,0.0,0.0,23.51071403,87.31058912
1404,2.0,1.0,584.254170862,2.0,0.0,0.0,1.0,7.649378333333334,0.0,0.0,23.55906036,87.28465503
487,0.0,4.0,49.5658093114,2.0,5.0,0.0,1.0,9.188057,0.0,0.0,23.49357655,87.31659425
559,1.0,2.0,259.296838013,6.0,0.0,0.0,1.0,7.663135311764708,0.0,0.0,23.52753337,87.31111628
1141,1.0,4.0,483.443758433,3.0,46.0,5.0,1.0,8.01888428,0.0,0.0,23.539094,87.29329302
1119,1.0,3.0,2535.47449898,14.0,3.0,14.0,0.0,8.797330706896554,0.0,0.0,23.52621748,87.31120627
801,1.0,3.0,525.374582224,1.0,0.0,0.0,0.0,8.421112149999999,1.0,0.0,23.53922581,87.29407208
512,1.0,4.0,168.265583656,1.0,0.0,0.0,1.0,8.6569365,0.0,1.0,23.55008107,87.28502744
633,1.0,4.0,645.448277569,0.0,0.0,0.0,1.0,9.939041,0.0,1.0,23.54999066,87.28509191
1240,1.0,1.0,383.13275844,5.0,1.0,8.0,2.0,7.4077663625,0.0,0.0,23.55328318,87.28670492
1596,1.0,4.0,20.3159844414,1.0,29.0,2.0,1.0,8.3025968,1.0,0.0,23.54173624,87.28968406
1150,1.0,4.0,166.63036699100002,11.0,9.0,14.0,1.0,6.94568345625,0.0,1.0,23.55129614,87.28601135
790,1.0,2.0,904.646754864,4.0,1.0,0.0,1.0,7.75178044375,1.0,0.0,23.52758937,87.31109975
116,0.0,4.0,2800.26145544,9.0,14.0,7.0,1.0,8.615727049999998,0.0,0.0,23.50333458,87.3074786
740,0.0,3.0,131.40320496299998,3.0,0.0,0.0,1.0,8.091665659999999,0.0,1.0,23.50044328,87.30601659
1081,0.0,2.0,496.45473835800004,3.0,10.0,0.0,2.0,7.7591171500000025,1.0,0.0,23.50328535,87.30741143
830,1.0,4.0,1807.81122098,1.0,9.0,2.0,1.0,9.542793,0.0,0.0,23.53584724,87.29591101
119,1.0,4.0,903.2207532169999,4.0,6.0,12.0,1.0,8.419677826666668,0.0,1.0,23.53332456,87.30649016
656,2.0,4.0,232.138822569,1.0,0.0,0.0,1.0,8.4175185,0.0,1.0,23.56416615,87.28312508
1597,1.0,4.0,145.083703709,46.0,10.0,52.0,1.0,9.005550703030305,1.0,0.0,23.541917,87.28971307
635,1.0,4.0,283.239010165,3.0,0.0,5.0,1.0,8.394056729999999,0.0,1.0,23.54380734,87.28440707
369,1.0,4.0,181.94199016099998,4.0,11.0,0.0,1.0,8.123897999999999,0.0,0.0,23.53687168,87.30138586
268,1.0,4.0,186.44745196,1.0,0.0,0.0,1.0,8.9119265,1.0,1.0,23.55114307,87.28599185
655,0.0,4.0,1335.49353407,1.0,0.0,1.0,1.0,7.1402129999999975,0.0,0.0,23.49495876,87.31680733
935,1.0,2.0,3090.3629042,4.0,0.0,0.0,1.0,7.65640884,0.0,0.0,23.52753478,87.31112182
822,1.0,4.0,511.562586546,1.0,0.0,2.0,1.0,9.4051285,0.0,1.0,23.54172016,87.28987661
866,0.0,4.0,432.11339646,1.0,8.0,2.0,1.0,8.840103,0.0,0.0,23.49322548,87.31647859
46,1.0,4.0,106.572453285,1.0,0.0,2.0,1.0,9.23753375,0.0,0.0,23.5414189,87.29056628
1440,0.0,4.0,51.0157906483,50.0,10.0,0.0,1.0,9.140269966071427,0.0,1.0,23.49460152,87.31682075
991,2.0,4.0,365.84188967800003,2.0,2.0,0.0,1.0,5.194328275,0.0,0.0,23.55610699,87.28633919
876,1.0,4.0,291.29377004099996,23.0,10.0,14.0,1.0,8.987606083333333,0.0,0.0,23.54210731,87.28985007
773,2.0,2.0,163.24326746100002,53.0,7.0,0.0,1.0,3.7395502625000017,1.0,0.0,23.55936472,87.28475631
1219,1.0,2.0,313.29015489799997,3.0,34.0,0.0,1.0,9.0383372,0.0,1.0,23.53770179,87.29673291
1681,0.0,1.0,2552.86307104,1.0,0.0,0.0,2.0,9.541603,0.0,0.0,23.49655662,87.3135116
